generador;hora;vertimiento_mw
SOLAR-NORTE-01;57907;475.1290322580645
SOLAR-NORTE-01;57921;123.5483870967742
SOLAR-NORTE-01;57922;873.8064516129032
SOLAR-NORTE-01;57923;1101.3870967741937
SOLAR-NORTE-01;57924;1173.4516129032259
SOLAR-NORTE-01;57925;1187.0
SOLAR-NORTE-01;57926;1159.8064516129032
SOLAR-NORTE-01;57927;1166.5483870967741
SOLAR-NORTE-01;57928;1180.6451612903227
SOLAR-NORTE-01;57929;1165.483870967742
SOLAR-NORTE-01;57930;1076.0645161290322
SOLAR-NORTE-01;57931;475.1290322580645
SOLAR-NORTE-01;57945;123.5483870967742
SOLAR-NORTE-01;57946;873.8064516129032
SOLAR-NORTE-01;57947;1101.3870967741937
SOLAR-NORTE-01;57948;1173.4516129032259
SOLAR-NORTE-01;57949;1187.0
SOLAR-NORTE-01;57950;1159.8064516129032
SOLAR-NORTE-01;57951;1166.5483870967741
SOLAR-NORTE-01;57952;1180.6451612903227
SOLAR-NORTE-01;57953;1165.483870967742
SOLAR-NORTE-01;57954;1076.0645161290322
SOLAR-NORTE-01;57955;475.1290322580645
SOLAR-NORTE-01;57969;123.5483870967742
SOLAR-NORTE-01;57970;873.8064516129032
SOLAR-NORTE-01;57971;1101.3870967741937
SOLAR-NORTE-01;57972;1173.4516129032259
SOLAR-NORTE-01;57973;1187.0
SOLAR-NORTE-01;57974;1159.8064516129032
SOLAR-NORTE-01;57975;1166.5483870967741
SOLAR-NORTE-01;57976;1180.6451612903227
SOLAR-NORTE-01;57977;1165.483870967742
SOLAR-NORTE-01;57978;1076.0645161290322
SOLAR-NORTE-01;57979;475.1290322580645
SOLAR-NORTE-01;57993;123.5483870967742
SOLAR-NORTE-01;57994;873.8064516129032
SOLAR-NORTE-01;57995;1101.3870967741937
SOLAR-NORTE-01;57996;1173.4516129032259
SOLAR-NORTE-01;57997;1187.0
SOLAR-NORTE-01;57998;1159.8064516129032
SOLAR-NORTE-01;57999;1166.5483870967741
SOLAR-NORTE-01;58000;1180.6451612903227
SOLAR-NORTE-01;58001;1165.483870967742
SOLAR-NORTE-01;58002;1076.0645161290322
SOLAR-NORTE-01;58003;475.1290322580645
SOLAR-NORTE-01;58017;123.5483870967742
SOLAR-NORTE-01;58018;873.8064516129032
SOLAR-NORTE-01;58019;1101.3870967741937
SOLAR-NORTE-01;58020;1173.4516129032259
SOLAR-NORTE-01;58021;1187.0
SOLAR-NORTE-01;58022;1159.8064516129032
SOLAR-NORTE-01;58023;1166.5483870967741
SOLAR-NORTE-01;58024;1180.6451612903227
SOLAR-NORTE-01;58025;1165.483870967742
SOLAR-NORTE-01;58026;1076.0645161290322
SOLAR-NORTE-01;58027;475.1290322580645
SOLAR-NORTE-01;58041;123.5483870967742
SOLAR-NORTE-01;58042;873.8064516129032
SOLAR-NORTE-01;58043;1101.3870967741937
SOLAR-NORTE-01;58044;1173.4516129032259
SOLAR-NORTE-01;58045;1187.0
SOLAR-NORTE-01;58046;1159.8064516129032
SOLAR-NORTE-01;58047;1166.5483870967741
SOLAR-NORTE-01;58048;1180.6451612903227
SOLAR-NORTE-01;58049;1165.483870967742
SOLAR-NORTE-01;58050;1076.0645161290322
SOLAR-NORTE-01;58051;475.1290322580645
SOLAR-NORTE-01;58065;123.5483870967742
SOLAR-NORTE-01;58066;873.8064516129032
SOLAR-NORTE-01;58067;1101.3870967741937
SOLAR-NORTE-01;58068;1173.4516129032259
SOLAR-NORTE-01;58069;1187.0
SOLAR-NORTE-01;58070;1159.8064516129032
SOLAR-NORTE-01;58071;1166.5483870967741
SOLAR-NORTE-01;58072;1180.6451612903227
SOLAR-NORTE-01;58073;1165.483870967742
SOLAR-NORTE-01;58074;1076.0645161290322
SOLAR-NORTE-01;58075;475.1290322580645
SOLAR-NORTE-01;58089;123.5483870967742
SOLAR-NORTE-01;58090;873.8064516129032
SOLAR-NORTE-01;58091;1101.3870967741937
SOLAR-NORTE-01;58092;1173.4516129032259
SOLAR-NORTE-01;58093;1187.0
SOLAR-NORTE-01;58094;1159.8064516129032
SOLAR-NORTE-01;58095;1166.5483870967741
SOLAR-NORTE-01;58096;1180.6451612903227
SOLAR-NORTE-01;58097;1165.483870967742
SOLAR-NORTE-01;58098;1076.0645161290322
SOLAR-NORTE-01;58099;475.1290322580645
SOLAR-NORTE-01;58113;123.5483870967742
SOLAR-NORTE-01;58114;873.8064516129032
SOLAR-NORTE-01;58115;1101.3870967741937
SOLAR-NORTE-01;58116;1173.4516129032259
SOLAR-NORTE-01;58117;1187.0
SOLAR-NORTE-01;58118;1159.8064516129032
SOLAR-NORTE-01;58119;1166.5483870967741
SOLAR-NORTE-01;58120;1180.6451612903227
SOLAR-NORTE-01;58121;1165.483870967742
SOLAR-NORTE-01;58122;1076.0645161290322
SOLAR-NORTE-01;58123;475.1290322580645
SOLAR-NORTE-01;58137;123.5483870967742
SOLAR-NORTE-01;58138;873.8064516129032
SOLAR-NORTE-01;58139;1101.3870967741937
SOLAR-NORTE-01;58140;1173.4516129032259
SOLAR-NORTE-01;58141;1187.0
SOLAR-NORTE-01;58142;1159.8064516129032
SOLAR-NORTE-01;58143;1166.5483870967741
SOLAR-NORTE-01;58144;1180.6451612903227
SOLAR-NORTE-01;58145;1165.483870967742
SOLAR-NORTE-01;58146;1076.0645161290322
SOLAR-NORTE-01;58147;475.1290322580645
SOLAR-NORTE-01;58161;123.5483870967742
SOLAR-NORTE-01;58162;873.8064516129032
SOLAR-NORTE-01;58163;1101.3870967741937
SOLAR-NORTE-01;58164;1173.4516129032259
SOLAR-NORTE-01;58165;1187.0
SOLAR-NORTE-01;58166;1159.8064516129032
SOLAR-NORTE-01;58167;1166.5483870967741
SOLAR-NORTE-01;58168;1180.6451612903227
SOLAR-NORTE-01;58169;1165.483870967742
SOLAR-NORTE-01;58170;1076.0645161290322
SOLAR-NORTE-01;58171;475.1290322580645
SOLAR-NORTE-01;58185;123.5483870967742
SOLAR-NORTE-01;58186;873.8064516129032
SOLAR-NORTE-01;58187;1101.3870967741937
SOLAR-NORTE-01;58188;1173.4516129032259
SOLAR-NORTE-01;58189;1187.0
SOLAR-NORTE-01;58190;1159.8064516129032
SOLAR-NORTE-01;58191;1166.5483870967741
SOLAR-NORTE-01;58192;1180.6451612903227
SOLAR-NORTE-01;58193;1165.483870967742
SOLAR-NORTE-01;58194;1076.0645161290322
SOLAR-NORTE-01;58195;475.1290322580645
SOLAR-NORTE-01;58209;123.5483870967742
SOLAR-NORTE-01;58210;873.8064516129032
SOLAR-NORTE-01;58211;1101.3870967741937
SOLAR-NORTE-01;58212;1173.4516129032259
SOLAR-NORTE-01;58213;1187.0
SOLAR-NORTE-01;58214;1159.8064516129032
SOLAR-NORTE-01;58215;1166.5483870967741
SOLAR-NORTE-01;58216;1180.6451612903227
SOLAR-NORTE-01;58217;1165.483870967742
SOLAR-NORTE-01;58218;1076.0645161290322
SOLAR-NORTE-01;58219;475.1290322580645
SOLAR-NORTE-01;58233;123.5483870967742
SOLAR-NORTE-01;58234;873.8064516129032
SOLAR-NORTE-01;58235;1101.3870967741937
SOLAR-NORTE-01;58236;1173.4516129032259
SOLAR-NORTE-01;58237;1187.0
SOLAR-NORTE-01;58238;1159.8064516129032
SOLAR-NORTE-01;58239;1166.5483870967741
SOLAR-NORTE-01;58240;1180.6451612903227
SOLAR-NORTE-01;58241;1165.483870967742
SOLAR-NORTE-01;58242;1076.0645161290322
SOLAR-NORTE-01;58243;475.1290322580645
SOLAR-NORTE-01;58257;123.5483870967742
SOLAR-NORTE-01;58258;873.8064516129032
SOLAR-NORTE-01;58259;1101.3870967741937
SOLAR-NORTE-01;58260;1173.4516129032259
SOLAR-NORTE-01;58261;1187.0
SOLAR-NORTE-01;58262;1159.8064516129032
SOLAR-NORTE-01;58263;1166.5483870967741
SOLAR-NORTE-01;58264;1180.6451612903227
SOLAR-NORTE-01;58265;1165.483870967742
SOLAR-NORTE-01;58266;1076.0645161290322
SOLAR-NORTE-01;58267;475.1290322580645
SOLAR-NORTE-01;58281;123.5483870967742
SOLAR-NORTE-01;58282;873.8064516129032
SOLAR-NORTE-01;58283;1101.3870967741937
SOLAR-NORTE-01;58284;1173.4516129032259
SOLAR-NORTE-01;58285;1187.0
SOLAR-NORTE-01;58286;1159.8064516129032
SOLAR-NORTE-01;58287;1166.5483870967741
SOLAR-NORTE-01;58288;1180.6451612903227
SOLAR-NORTE-01;58289;1165.483870967742
SOLAR-NORTE-01;58290;1076.0645161290322
SOLAR-NORTE-01;58291;475.1290322580645
SOLAR-NORTE-01;58305;123.5483870967742
SOLAR-NORTE-01;58306;873.8064516129032
SOLAR-NORTE-01;58307;1101.3870967741937
SOLAR-NORTE-01;58308;1173.4516129032259
SOLAR-NORTE-01;58309;1187.0
SOLAR-NORTE-01;58310;1159.8064516129032
SOLAR-NORTE-01;58311;1166.5483870967741
SOLAR-NORTE-01;58312;1180.6451612903227
SOLAR-NORTE-01;58313;1165.483870967742
SOLAR-NORTE-01;58314;1076.0645161290322
SOLAR-NORTE-01;58315;475.1290322580645
SOLAR-NORTE-01;58329;123.5483870967742
SOLAR-NORTE-01;58330;873.8064516129032
SOLAR-NORTE-01;58331;1101.3870967741937
SOLAR-NORTE-01;58332;1173.4516129032259
SOLAR-NORTE-01;58333;1187.0
SOLAR-NORTE-01;58334;1159.8064516129032
SOLAR-NORTE-01;58335;1166.5483870967741
SOLAR-NORTE-01;58336;1180.6451612903227
SOLAR-NORTE-01;58337;1165.483870967742
SOLAR-NORTE-01;58338;1076.0645161290322
SOLAR-NORTE-01;58339;475.1290322580645
SOLAR-NORTE-01;58353;123.5483870967742
SOLAR-NORTE-01;58354;873.8064516129032
SOLAR-NORTE-01;58355;1101.3870967741937
SOLAR-NORTE-01;58356;1173.4516129032259
SOLAR-NORTE-01;58357;1187.0
SOLAR-NORTE-01;58358;1159.8064516129032
SOLAR-NORTE-01;58359;1166.5483870967741
SOLAR-NORTE-01;58360;1180.6451612903227
SOLAR-NORTE-01;58361;1165.483870967742
SOLAR-NORTE-01;58362;1076.0645161290322
SOLAR-NORTE-01;58363;475.1290322580645
SOLAR-NORTE-01;58377;123.5483870967742
SOLAR-NORTE-01;58378;873.8064516129032
SOLAR-NORTE-01;58379;1101.3870967741937
SOLAR-NORTE-01;58380;1173.4516129032259
SOLAR-NORTE-01;58381;1187.0
SOLAR-NORTE-01;58382;1159.8064516129032
SOLAR-NORTE-01;58383;1166.5483870967741
SOLAR-NORTE-01;58384;1180.6451612903227
SOLAR-NORTE-01;58385;1165.483870967742
SOLAR-NORTE-01;58386;1076.0645161290322
SOLAR-NORTE-01;58387;475.1290322580645
SOLAR-NORTE-01;58401;123.5483870967742
SOLAR-NORTE-01;58402;873.8064516129032
SOLAR-NORTE-01;58403;1101.3870967741937
SOLAR-NORTE-01;58404;1173.4516129032259
SOLAR-NORTE-01;58405;1187.0
SOLAR-NORTE-01;58406;1159.8064516129032
SOLAR-NORTE-01;58407;1166.5483870967741
SOLAR-NORTE-01;58408;1180.6451612903227
SOLAR-NORTE-01;58409;1165.483870967742
SOLAR-NORTE-01;58410;1076.0645161290322
SOLAR-NORTE-01;58411;475.1290322580645
SOLAR-NORTE-01;58425;491.73333333333335
SOLAR-NORTE-01;58426;1005.3
SOLAR-NORTE-01;58427;1265.6
SOLAR-NORTE-01;58428;1325.3666666666666
SOLAR-NORTE-01;58429;1327.7333333333333
SOLAR-NORTE-01;58430;1315.4333333333334
SOLAR-NORTE-01;58431;1323.1666666666667
SOLAR-NORTE-01;58432;1322.6
SOLAR-NORTE-01;58433;1286.0666666666666
SOLAR-NORTE-01;58434;1175.4
SOLAR-NORTE-01;58435;679.8666666666667
SOLAR-NORTE-01;58449;491.73333333333335
SOLAR-NORTE-01;58450;1005.3
SOLAR-NORTE-01;58451;1265.6
SOLAR-NORTE-01;58452;1325.3666666666666
SOLAR-NORTE-01;58453;1327.7333333333333
SOLAR-NORTE-01;58454;1315.4333333333334
SOLAR-NORTE-01;58455;1323.1666666666667
SOLAR-NORTE-01;58456;1322.6
SOLAR-NORTE-01;58457;1286.0666666666666
SOLAR-NORTE-01;58458;1175.4
SOLAR-NORTE-01;58459;679.8666666666667
SOLAR-NORTE-01;58473;491.73333333333335
SOLAR-NORTE-01;58474;1005.3
SOLAR-NORTE-01;58475;1265.6
SOLAR-NORTE-01;58476;1325.3666666666666
SOLAR-NORTE-01;58477;1327.7333333333333
SOLAR-NORTE-01;58478;1315.4333333333334
SOLAR-NORTE-01;58479;1323.1666666666667
SOLAR-NORTE-01;58480;1322.6
SOLAR-NORTE-01;58481;1286.0666666666666
SOLAR-NORTE-01;58482;1175.4
SOLAR-NORTE-01;58483;679.8666666666667
SOLAR-NORTE-01;58497;491.73333333333335
SOLAR-NORTE-01;58498;1005.3
SOLAR-NORTE-01;58499;1265.6
SOLAR-NORTE-01;58500;1325.3666666666666
SOLAR-NORTE-01;58501;1327.7333333333333
SOLAR-NORTE-01;58502;1315.4333333333334
SOLAR-NORTE-01;58503;1323.1666666666667
SOLAR-NORTE-01;58504;1322.6
SOLAR-NORTE-01;58505;1286.0666666666666
SOLAR-NORTE-01;58506;1175.4
SOLAR-NORTE-01;58507;679.8666666666667
SOLAR-NORTE-01;58521;491.73333333333335
SOLAR-NORTE-01;58522;1005.3
SOLAR-NORTE-01;58523;1265.6
SOLAR-NORTE-01;58524;1325.3666666666666
SOLAR-NORTE-01;58525;1327.7333333333333
SOLAR-NORTE-01;58526;1315.4333333333334
SOLAR-NORTE-01;58527;1323.1666666666667
SOLAR-NORTE-01;58528;1322.6
SOLAR-NORTE-01;58529;1286.0666666666666
SOLAR-NORTE-01;58530;1175.4
SOLAR-NORTE-01;58531;679.8666666666667
SOLAR-NORTE-01;58545;491.73333333333335
SOLAR-NORTE-01;58546;1005.3
SOLAR-NORTE-01;58547;1265.6
SOLAR-NORTE-01;58548;1325.3666666666666
SOLAR-NORTE-01;58549;1327.7333333333333
SOLAR-NORTE-01;58550;1315.4333333333334
SOLAR-NORTE-01;58551;1323.1666666666667
SOLAR-NORTE-01;58552;1322.6
SOLAR-NORTE-01;58553;1286.0666666666666
SOLAR-NORTE-01;58554;1175.4
SOLAR-NORTE-01;58555;679.8666666666667
SOLAR-NORTE-01;58569;491.73333333333335
SOLAR-NORTE-01;58570;1005.3
SOLAR-NORTE-01;58571;1265.6
SOLAR-NORTE-01;58572;1325.3666666666666
SOLAR-NORTE-01;58573;1327.7333333333333
SOLAR-NORTE-01;58574;1315.4333333333334
SOLAR-NORTE-01;58575;1323.1666666666667
SOLAR-NORTE-01;58576;1322.6
SOLAR-NORTE-01;58577;1286.0666666666666
SOLAR-NORTE-01;58578;1175.4
SOLAR-NORTE-01;58579;679.8666666666667
SOLAR-NORTE-01;58593;491.73333333333335
SOLAR-NORTE-01;58594;1005.3
SOLAR-NORTE-01;58595;1265.6
SOLAR-NORTE-01;58596;1325.3666666666666
SOLAR-NORTE-01;58597;1327.7333333333333
SOLAR-NORTE-01;58598;1315.4333333333334
SOLAR-NORTE-01;58599;1323.1666666666667
SOLAR-NORTE-01;58600;1322.6
SOLAR-NORTE-01;58601;1286.0666666666666
SOLAR-NORTE-01;58602;1175.4
SOLAR-NORTE-01;58603;679.8666666666667
SOLAR-NORTE-01;58617;491.73333333333335
SOLAR-NORTE-01;58618;1005.3
SOLAR-NORTE-01;58619;1265.6
SOLAR-NORTE-01;58620;1325.3666666666666
SOLAR-NORTE-01;58621;1327.7333333333333
SOLAR-NORTE-01;58622;1315.4333333333334
SOLAR-NORTE-01;58623;1323.1666666666667
SOLAR-NORTE-01;58624;1322.6
SOLAR-NORTE-01;58625;1286.0666666666666
SOLAR-NORTE-01;58626;1175.4
SOLAR-NORTE-01;58627;679.8666666666667
SOLAR-NORTE-01;58641;491.73333333333335
SOLAR-NORTE-01;58642;1005.3
SOLAR-NORTE-01;58643;1265.6
SOLAR-NORTE-01;58644;1325.3666666666666
SOLAR-NORTE-01;58645;1327.7333333333333
SOLAR-NORTE-01;58646;1315.4333333333334
SOLAR-NORTE-01;58647;1323.1666666666667
SOLAR-NORTE-01;58648;1322.6
SOLAR-NORTE-01;58649;1286.0666666666666
SOLAR-NORTE-01;58650;1175.4
SOLAR-NORTE-01;58651;679.8666666666667
SOLAR-NORTE-01;58665;491.73333333333335
SOLAR-NORTE-01;58666;1005.3
SOLAR-NORTE-01;58667;1265.6
SOLAR-NORTE-01;58668;1325.3666666666666
SOLAR-NORTE-01;58669;1327.7333333333333
SOLAR-NORTE-01;58670;1315.4333333333334
SOLAR-NORTE-01;58671;1323.1666666666667
SOLAR-NORTE-01;58672;1322.6
SOLAR-NORTE-01;58673;1286.0666666666666
SOLAR-NORTE-01;58674;1175.4
SOLAR-NORTE-01;58675;679.8666666666667
SOLAR-NORTE-01;58689;491.73333333333335
SOLAR-NORTE-01;58690;1005.3
SOLAR-NORTE-01;58691;1265.6
SOLAR-NORTE-01;58692;1325.3666666666666
SOLAR-NORTE-01;58693;1327.7333333333333
SOLAR-NORTE-01;58694;1315.4333333333334
SOLAR-NORTE-01;58695;1323.1666666666667
SOLAR-NORTE-01;58696;1322.6
SOLAR-NORTE-01;58697;1286.0666666666666
SOLAR-NORTE-01;58698;1175.4
SOLAR-NORTE-01;58699;679.8666666666667
SOLAR-NORTE-01;58700;8.033333333333331
SOLAR-NORTE-01;58713;491.73333333333335
SOLAR-NORTE-01;58714;1005.3
SOLAR-NORTE-01;58715;1265.6
SOLAR-NORTE-01;58716;1325.3666666666666
SOLAR-NORTE-01;58717;1327.7333333333333
SOLAR-NORTE-01;58718;1315.4333333333334
SOLAR-NORTE-01;58719;1323.1666666666667
SOLAR-NORTE-01;58720;1322.6
SOLAR-NORTE-01;58721;1286.0666666666666
SOLAR-NORTE-01;58722;1175.4
SOLAR-NORTE-01;58723;679.8666666666667
SOLAR-NORTE-01;58737;491.73333333333335
SOLAR-NORTE-01;58738;1005.3
SOLAR-NORTE-01;58739;1265.6
SOLAR-NORTE-01;58740;1325.3666666666666
SOLAR-NORTE-01;58741;1327.7333333333333
SOLAR-NORTE-01;58742;1315.4333333333334
SOLAR-NORTE-01;58743;1323.1666666666667
SOLAR-NORTE-01;58744;1322.6
SOLAR-NORTE-01;58745;1286.0666666666666
SOLAR-NORTE-01;58746;1175.4
SOLAR-NORTE-01;58747;679.8666666666667
SOLAR-NORTE-01;58748;8.033333333333331
SOLAR-NORTE-01;58761;491.73333333333335
SOLAR-NORTE-01;58762;1005.3
SOLAR-NORTE-01;58763;1265.6
SOLAR-NORTE-01;58764;1325.3666666666666
SOLAR-NORTE-01;58765;1327.7333333333333
SOLAR-NORTE-01;58766;1315.4333333333334
SOLAR-NORTE-01;58767;1323.1666666666667
SOLAR-NORTE-01;58768;1322.6
SOLAR-NORTE-01;58769;1286.0666666666666
SOLAR-NORTE-01;58770;1175.4
SOLAR-NORTE-01;58771;679.8666666666667
SOLAR-NORTE-01;58785;491.73333333333335
SOLAR-NORTE-01;58786;1005.3
SOLAR-NORTE-01;58787;1265.6
SOLAR-NORTE-01;58788;1325.3666666666666
SOLAR-NORTE-01;58789;1327.7333333333333
SOLAR-NORTE-01;58790;1315.4333333333334
SOLAR-NORTE-01;58791;1323.1666666666667
SOLAR-NORTE-01;58792;1322.6
SOLAR-NORTE-01;58793;1286.0666666666666
SOLAR-NORTE-01;58794;1175.4
SOLAR-NORTE-01;58795;679.8666666666667
SOLAR-NORTE-01;58809;491.73333333333335
SOLAR-NORTE-01;58810;1005.3
SOLAR-NORTE-01;58811;1265.6
SOLAR-NORTE-01;58812;1325.3666666666666
SOLAR-NORTE-01;58813;1327.7333333333333
SOLAR-NORTE-01;58814;1315.4333333333334
SOLAR-NORTE-01;58815;1323.1666666666667
SOLAR-NORTE-01;58816;1322.6
SOLAR-NORTE-01;58817;1286.0666666666666
SOLAR-NORTE-01;58818;1175.4
SOLAR-NORTE-01;58819;679.8666666666667
SOLAR-NORTE-01;58833;491.73333333333335
SOLAR-NORTE-01;58834;1005.3
SOLAR-NORTE-01;58835;1265.6
SOLAR-NORTE-01;58836;1325.3666666666666
SOLAR-NORTE-01;58837;1327.7333333333333
SOLAR-NORTE-01;58838;1315.4333333333334
SOLAR-NORTE-01;58839;1323.1666666666667
SOLAR-NORTE-01;58840;1322.6
SOLAR-NORTE-01;58841;1286.0666666666666
SOLAR-NORTE-01;58842;1175.4
SOLAR-NORTE-01;58843;679.8666666666667
SOLAR-NORTE-01;58844;8.033333333333331
SOLAR-NORTE-01;58857;491.73333333333335
SOLAR-NORTE-01;58858;1005.3
SOLAR-NORTE-01;58859;1265.6
SOLAR-NORTE-01;58860;1325.3666666666666
SOLAR-NORTE-01;58861;1327.7333333333333
SOLAR-NORTE-01;58862;1315.4333333333334
SOLAR-NORTE-01;58863;1323.1666666666667
SOLAR-NORTE-01;58864;1322.6
SOLAR-NORTE-01;58865;1286.0666666666666
SOLAR-NORTE-01;58866;1175.4
SOLAR-NORTE-01;58867;679.8666666666667
SOLAR-NORTE-01;58881;491.73333333333335
SOLAR-NORTE-01;58882;1005.3
SOLAR-NORTE-01;58883;1265.6
SOLAR-NORTE-01;58884;1325.3666666666666
SOLAR-NORTE-01;58885;1327.7333333333333
SOLAR-NORTE-01;58886;1315.4333333333334
SOLAR-NORTE-01;58887;1323.1666666666667
SOLAR-NORTE-01;58888;1322.6
SOLAR-NORTE-01;58889;1286.0666666666666
SOLAR-NORTE-01;58890;1175.4
SOLAR-NORTE-01;58891;679.8666666666667
SOLAR-NORTE-01;58892;8.033333333333331
SOLAR-NORTE-01;58905;491.73333333333335
SOLAR-NORTE-01;58906;1005.3
SOLAR-NORTE-01;58907;1265.6
SOLAR-NORTE-01;58908;1325.3666666666666
SOLAR-NORTE-01;58909;1327.7333333333333
SOLAR-NORTE-01;58910;1315.4333333333334
SOLAR-NORTE-01;58911;1323.1666666666667
SOLAR-NORTE-01;58912;1322.6
SOLAR-NORTE-01;58913;1286.0666666666666
SOLAR-NORTE-01;58914;1175.4
SOLAR-NORTE-01;58915;679.8666666666667
SOLAR-NORTE-01;58929;491.73333333333335
SOLAR-NORTE-01;58930;1005.3
SOLAR-NORTE-01;58931;1265.6
SOLAR-NORTE-01;58932;1325.3666666666666
SOLAR-NORTE-01;58933;1327.7333333333333
SOLAR-NORTE-01;58934;1315.4333333333334
SOLAR-NORTE-01;58935;1323.1666666666667
SOLAR-NORTE-01;58936;1322.6
SOLAR-NORTE-01;58937;1286.0666666666666
SOLAR-NORTE-01;58938;1175.4
SOLAR-NORTE-01;58939;679.8666666666667
SOLAR-NORTE-01;58940;8.033333333333331
SOLAR-NORTE-01;58953;491.73333333333335
SOLAR-NORTE-01;58954;1005.3
SOLAR-NORTE-01;58955;1265.6
SOLAR-NORTE-01;58956;1325.3666666666666
SOLAR-NORTE-01;58957;1327.7333333333333
SOLAR-NORTE-01;58958;1315.4333333333334
SOLAR-NORTE-01;58959;1323.1666666666667
SOLAR-NORTE-01;58960;1322.6
SOLAR-NORTE-01;58961;1286.0666666666666
SOLAR-NORTE-01;58962;1175.4
SOLAR-NORTE-01;58963;679.8666666666667
SOLAR-NORTE-01;58977;491.73333333333335
SOLAR-NORTE-01;58978;1005.3
SOLAR-NORTE-01;58979;1265.6
SOLAR-NORTE-01;58980;1325.3666666666666
SOLAR-NORTE-01;58981;1327.7333333333333
SOLAR-NORTE-01;58982;1315.4333333333334
SOLAR-NORTE-01;58983;1323.1666666666667
SOLAR-NORTE-01;58984;1322.6
SOLAR-NORTE-01;58985;1286.0666666666666
SOLAR-NORTE-01;58986;1175.4
SOLAR-NORTE-01;58987;679.8666666666667
SOLAR-NORTE-01;59001;491.73333333333335
SOLAR-NORTE-01;59002;1005.3
SOLAR-NORTE-01;59003;1265.6
SOLAR-NORTE-01;59004;1325.3666666666666
SOLAR-NORTE-01;59005;1327.7333333333333
SOLAR-NORTE-01;59006;1315.4333333333334
SOLAR-NORTE-01;59007;1323.1666666666667
SOLAR-NORTE-01;59008;1322.6
SOLAR-NORTE-01;59009;1286.0666666666666
SOLAR-NORTE-01;59010;1175.4
SOLAR-NORTE-01;59011;679.8666666666667
SOLAR-NORTE-01;59025;491.73333333333335
SOLAR-NORTE-01;59026;1005.3
SOLAR-NORTE-01;59027;1265.6
SOLAR-NORTE-01;59028;1325.3666666666666
SOLAR-NORTE-01;59029;1327.7333333333333
SOLAR-NORTE-01;59030;1315.4333333333334
SOLAR-NORTE-01;59031;1323.1666666666667
SOLAR-NORTE-01;59032;1322.6
SOLAR-NORTE-01;59033;1286.0666666666666
SOLAR-NORTE-01;59034;1175.4
SOLAR-NORTE-01;59035;679.8666666666667
SOLAR-NORTE-01;59036;8.033333333333331
SOLAR-NORTE-01;59049;491.73333333333335
SOLAR-NORTE-01;59050;1005.3
SOLAR-NORTE-01;59051;1265.6
SOLAR-NORTE-01;59052;1325.3666666666666
SOLAR-NORTE-01;59053;1327.7333333333333
SOLAR-NORTE-01;59054;1315.4333333333334
SOLAR-NORTE-01;59055;1323.1666666666667
SOLAR-NORTE-01;59056;1322.6
SOLAR-NORTE-01;59057;1286.0666666666666
SOLAR-NORTE-01;59058;1175.4
SOLAR-NORTE-01;59059;679.8666666666667
SOLAR-NORTE-01;59073;491.73333333333335
SOLAR-NORTE-01;59074;1005.3
SOLAR-NORTE-01;59075;1265.6
SOLAR-NORTE-01;59076;1325.3666666666666
SOLAR-NORTE-01;59077;1327.7333333333333
SOLAR-NORTE-01;59078;1315.4333333333334
SOLAR-NORTE-01;59079;1323.1666666666667
SOLAR-NORTE-01;59080;1322.6
SOLAR-NORTE-01;59081;1286.0666666666666
SOLAR-NORTE-01;59082;1175.4
SOLAR-NORTE-01;59083;679.8666666666667
SOLAR-NORTE-01;59084;8.033333333333331
SOLAR-NORTE-01;59097;491.73333333333335
SOLAR-NORTE-01;59098;1005.3
SOLAR-NORTE-01;59099;1265.6
SOLAR-NORTE-01;59100;1325.3666666666666
SOLAR-NORTE-01;59101;1327.7333333333333
SOLAR-NORTE-01;59102;1315.4333333333334
SOLAR-NORTE-01;59103;1323.1666666666667
SOLAR-NORTE-01;59104;1322.6
SOLAR-NORTE-01;59105;1286.0666666666666
SOLAR-NORTE-01;59106;1175.4
SOLAR-NORTE-01;59107;679.8666666666667
SOLAR-NORTE-01;59121;491.73333333333335
SOLAR-NORTE-01;59122;1005.3
SOLAR-NORTE-01;59123;1265.6
SOLAR-NORTE-01;59124;1325.3666666666666
SOLAR-NORTE-01;59125;1327.7333333333333
SOLAR-NORTE-01;59126;1315.4333333333334
SOLAR-NORTE-01;59127;1323.1666666666667
SOLAR-NORTE-01;59128;1322.6
SOLAR-NORTE-01;59129;1286.0666666666666
SOLAR-NORTE-01;59130;1175.4
SOLAR-NORTE-01;59131;679.8666666666667
SOLAR-NORTE-01;59144;175.70967741935485
SOLAR-NORTE-01;59145;985.4193548387096
SOLAR-NORTE-01;59146;1287.1290322580646
SOLAR-NORTE-01;59147;1418.7096774193549
SOLAR-NORTE-01;59148;1437.5483870967741
SOLAR-NORTE-01;59149;1442.6774193548388
SOLAR-NORTE-01;59150;1441.1935483870968
SOLAR-NORTE-01;59151;1435.6774193548388
SOLAR-NORTE-01;59152;1430.9354838709678
SOLAR-NORTE-01;59153;1403.0967741935483
SOLAR-NORTE-01;59154;1264.2903225806451
SOLAR-NORTE-01;59155;885.6451612903226
SOLAR-NORTE-01;59156;85.45161290322581
SOLAR-NORTE-01;59168;175.70967741935485
SOLAR-NORTE-01;59169;985.4193548387096
SOLAR-NORTE-01;59170;1287.1290322580646
SOLAR-NORTE-01;59171;1418.7096774193549
SOLAR-NORTE-01;59172;1437.5483870967741
SOLAR-NORTE-01;59173;1442.6774193548388
